text,review_rating
Beautiful mural ugly area but I'm equipped for this kind of thing because art is the most unlikely places and it's worth the stop and other dope ass pieces...,5
I have always received fish from Golden State that has been nothing but fresh! They provide customers with quality products each time! Friendly staff with...,5
"TACO TRUCK ALERT! This place has a recurring daily special of 3 tacos plus a soda for just 5 bucks. And let me tell you, the tacos (choice of chicken, beef,...",4
Chevillo's was a pleasant surprise for me! I came here one evening with some friends because we wanted to try a new spot and randomly decided on here. We...,4
"BEST TACOS IN L.A.
I saw them parked near Bar EightyTwo on Traction and Rose. The tacos and mulitas are amazing! We tried the asada, pastor, chorizo, and...",5
Best late night burrito in the neighborhood!!! Super friendly and always hits the spot. Al pastor is great,5
"So good! My husband and I just got delivery, everything was great. 

We had a grilled chicken salad, loved it. It was packaged separately from the hot food...",5
Gas station quality sandwich. These are the other words Yelp is requiring me to write.,1
"Really not impressed. I was expecting nicely battered , will seasoned chicken. The sandwich was very similar to a McChicken. Better, but not by much. The...",1
"I eat here weekly since they're across the street from my office. The regular menu is good, particularly their breakfast burritos, but the really good...",5
"I'm giving 5 stars because the food was good, but it was cool to see a bunch of strong women operating a food truck and fresh juice cafe in a pretty tough...",5
Catering truck with good tasting food along with good customer service. Very convenient to my work. They are in connection with the juice place. Only...,4
Flautas slinging Los Dorados was selected for last year's LA Times 101 Restaurants list (as the sticker on their food truck window shows) so it's a bit...,4
"These cats have a puesto at Smorgasburg DTLA, we ordered a couple of flautas, first they are expensive, the sauce has good flavor , minimum chorizo in the...",2
The lamb barbacoa tacos had no flavor in the meat. I think it might've needed to be braised longer to be more tender and flavorful. I also didn't like the...,3
PLEASE IGNORE ANY REVIEWS WITH MORE THAN 1 STAR! REVIEWS WITH MORE THAN ONE STAR ARE TRYING TO BE FUNNY. Hopefully I have your attention now. Which is why I...,1
"Despite what others are saying about San Julian Park, it's is a great place to visit and have a relaxing lunch near downtown LA. The park is clean, and...",5
In the heart of Skid Row. Do NOT come here for any reason. I think it's pretty fucked up people are saying this is a great place to visit.,1
Hunter and Louise were the most amazing servers ever. I came in only two minutes before closing and instead of being upset both of them answered all of my...,5
"I don't really care for any of the other pies. I prefer the early grey one.

Tried the cereal and it's too salty(?) Cheesy(?) for my taste.

Early grey tea...",5
"Sooo cuteeeee for desserttt
DEF CHECK THEM OUTTT
I got the cereal killer and earl grey and they were both very rich and creamy!",5
"I will say the best street hand made taco the alley has!!  I got 8 tacos for $16. They have a system... One cooks, one makes the side and get it ready for...",5
What can go wrong with the combination of hot dogs and beer? Absolutely nothing! It's a great place to meet up after work or hang out with friends. They...,5
"***4.5 stars***

Sorting restaurants in Los Angeles by most reviewed (on Yelp), Wurstküche currently comes in at #6. With over 8.6k reviews and counting,...",5
Meh....based on my meal this place became popular due to the fact that it was one of the first of the new wave of restaurants to open in the Arts District...,2
"The LA Arts District is my jam! From good eats to sweet treats and plenty of fun and culture. 

The area that is this section of numbered and as well as...",5
"The Arts District part of LA is a more recent discovery for me, I've been going to for 5 years or so because of its neighboring Little Tokyo area and...",4
"If you haven't been in the area, give it a visit. Just around the corner from Little Tokyo, the art district offers an array of things. From plenty of...",5
This place blew it out of the water! The appetizer game puts it ahead of Kazu Nori (since it doesnt have it) and the service was top notch! The team worked...,5
"Beware when entering this restaurant, as you will end up eating and spending a lot more than anticipated! I had stopped by before a wisdome.la event to grab...",5
"A-okay. I'm a Sugarfish gal, even after having had Yunomi. Despite the rave reviews, nothing stood out altogether as ""so amazing!""

But the standouts if I...",3
"Drinks are fireeeeeee
The penicillin was probably the best drink I've ever had.
Recommend the guacamole and tuna ahi as well",5
"We had the best time! 

Food: started with guac, gigantic portion of avo. We were between the aquachile and beet shrimp ceviche. We ended up with the...",5
"I've come here on multiple occasions and every single time I'm impressed. The food, while slightly on the pricier end, is always bursting with unique and...",5
"If you're looking for an elevated version of Chipotle, come here. They have some delicious tortillas too! I especially loved their flour tortillas. 

I...",5
"Chef's kiss

Exquisite
Delectable 
Healthy 
Smoky adobo salsa 


If you live in the arts District and you haven't tried this place out, your truly missing...",5
"Have you ever wanted to see what hipster Chipotle taste like? Well this is the spot!

I ordered the chicken bowl & the chicken was amazing! It nicely...",5
"Every, single, visit..... absolutely delicious cocktails/mocktails, and food! Mouth watering crispy fried Chicken and delectable potato fondue!  Beyond...",5
"After two years, Death & Co still remains our favorite bar in LA. Located in the Art District, this cozy and intimate speakeasy is IT! From the atmosphere,...",5
"I remember two overwhelming feelings about Death and Company. First, that their cocktails were delightful and consistent with the underground, exclusive...",4
"Mouthwatering bacon  wrapped hotdog and really flavorful tacos, i loved the selection of natural fruit  drinks, the perfect taste with subtle sweetness with...",5
"Sunday Cafe is located on Los Angeles Ave, but you want to walk around and enter from the little alleyway. It's basically a stand in front of their...",5
OMG this place is soooo good! I was in the area buying some supplies for my store and came across it very randomly. The people who own this restaurant are...,5
"I LOVE things like this in LA!!! The rest of the world knows LA as ""Weird California"" and if you come here, well the name is well-deserved. Disgustingly so,...",5
"A very fun, interesting & disgusting experience! Definitely had a great time & really loved that there was a sample bar to try some of the disgusting food....",5
I'm sorry to leave a bad review about this place but it's the truth. I literally will never go here again unless to an an interesting event using the venue....,1
Definitely worth the try. It's labeled as a Los Angeles landmark restaurant. They have a parking lot and street metered parking. All dining is in an outside...,5
"Excellent food. Ordering is a noisy proposition, and it's best to know what you're gonna order before getting to the head of the line. They will have but...",4
I usually come here once every couple of months with a group of co-workers. I got a charbroiled salmon with rice and sauce on the side. No salad. When...,1
Love salt and straw ice cream! We came tonight for their vault ice creams (the special popular flavors that they occasionally bring back). The Strawberry...,5
Very upset with this location. I go to salt and straw all the time because I love the flavors. I made a large order to be picked up and thank goodness I...,1
I've always wanted to try Salt & Straw and I'm so so so happy I finally did on this last visit to LA. The workers were really kind and patient while we...,5
"This place continues to be the best wine spot, a true gem of the Arts District, the perfect place for a date-- Julia, Jose, Anthony, Will, Mari, Paul, Dan,...",5
Came by on a Sunday at 1pm and there was no wait. I booked a res through Opentable but it was pretty slow and they took walk ins. The inside is really cute...,5
"Service? Terrible 
Wine? Tragic
Parking? Forbidden 
After risking life, limb, and parking citation we finally managed to park our car and make our way to...",2
I stopped in again for that delicious breakfast burrito and ordered another chai as well only to find out that my message was heard! Thank you for getting...,5
We chose this place because this is one of the best places to get coffee. We love having chit-chat over the cup of coffee.  I just think that the chocolate...,5
"Living in the arts district neighborhood we are spoiled with coffee. We have blue bottle and verve. Blue bottle is usually my go to, but yesterday I decided...",3
came here on a Monday night and was extremely impressed! the parking was free (& I think 4hr parking earlier in the day) which was great! they have skee...,5
"Great place to grab beer in the Arts District, especially since it's open later at night throughout the week! Have been here multiple times in the past few...",4
"It was such a treat to grab a couple of tasty beers while having some food and playing some games. Used to go to angel city all the time, but I personally...",4
"I visited this spot while visiting a friend in LA. We were in a rush and it was the perfect spot to hop in, grab a couple sandwiches to go, and then get...",5
"Pretty solid spot! It's right across our favorite ice cream spot in Arts District so we decided to try it out after our dessert, and glad we did. We checked...",4
"If could give Breadlam ten stars, I would. Unfortunately, Yelp only allows a maximum of five.

The first thing you should know about this place is that,...",5
"I had no idea this spot existed until coming out with a few friends on a Friday night. I had been to the main bar, but this cozy little space was so...",5
I am a sucker for speakeasies and hole-in-the walls. When I found out there was a hidden bar somewhere in the the Arts District Brewing Co(which I've...,4
It's really cute. Has a very romantic feel to it. They also have a great set up for Covid. Red card you want the check and green card you want the server/to...,4
"Bomb !!!! I've tried all  
My fav is the salmon !!'
I would go here everyday if I could.",5
"This is a review for delivery, so I can't comment on the experience at the place. But my experience with delivery was so awful that I need to leave some...",1
Beware!! This food is absolutely disgusting. I ordered off Yelp eats. They took almost an hour and a half to deliver. The Mac and cheese was the boxed Kraft...,1
"During such a difficult time it is so hard to find a place where comedians can step up and speak out in the name of humor and healing.

Also local...",5
"Very Divey!!

At first The Lexington Bar seems to be a venue that is not poppin. Very small, odd shaped, but at the same time comforting. Located just north...",4
"$$$ Straight FIRRRRRRRRRRREEEEEEEEEE $$$

You kidding me?

5 Star review is the only proper rating.

Dope spot, friendly and helpful bartenders, awesome...",5
"Yeah, the guy who was running this club when I was there last night should definitely not be in charge of a venue where bands play. Hell, judging from the...",1
"This was my first time at Manuela.  I had been wanting to come here for the longest and never come around to it.  OMG... Why did I wait so long? 

The place...",5
"Came here for brunch for a friend's birthday and would definitely recommend. If I were to describe it, it's like bougie elvevaed southern comfort food...",4
"Such a good vibe and beautiful atmosphere for brunch. Super dog friendly and great service. 
Brunch recommendations: 
- Thick cut bacon and grits 
- Venison...",5
Everytime i come this b with a bad attitude is here i was the only one in the store And couldnt take my order because no mask so wasting my lunch had to buy...,1
Roaches in ice cube found by health department at my request... Search YouTube for #reviewqueenla for video of this Subway,1
If you don't mind that the employees will make your food directly after handling taking out the trash or swatting flies off of your food then this is a...,1
"I'm not sure what they do to their cloud lattes, but they're magical. It's legit like magic potion. I'm usually very sensitive to caffeine and it makes me...",5
5 stars? Sounds too good to be true... but I completely understand why now. I avoid this area because I know traffic sucks and parking is a pain to find......,5
"So, I was in downtown and looked up coffee shops. This one immediately grabbed my attention from the 5 star reviews so I decided to try it. Location is a...",5
Their Pepino agua frescas are the best!! You can taste how freshly made they are and so refreshing on these hot days of Autumn.  I don't know why the...,5
"Forget Grand Central Market and their $10 burritos!  Awesome tacos, burritos, tortas, huaraches, chilaquiles, agua frescas, and friendly smiles at half the...",5
Best Mexican spot in DTLA for a quick snack on the go and let me not forget to mention their delicious smoothies and natural juices!!!!,5
"This experience was a gift from our daughter.  We knew a little bit about the madcap motel before walking in, and just planned on letting things unfold.  We...",5
"Amazing, another world. Thanks for the experience!
I never checked out. 


I am now typing this bcs Yelp won't let me make it shorter 

.....",5
"3.5/5 not as interactive as I was expecting? But cool way to kill an hour. 

The best part of the experience was Room 7 and the cast members/staff...",3
This was such a great find on a night out. They had the best electro music and everyone was kinda goth. Went here a few more times and the place was pretty...,5
"This is what happens when rich twits from SoCal with trust funds buy a hole near skid row and create an inviting space for basic ""goth"" behavior including...",1
"Its 2 venues in one.

Check up on what night is your flavor.

This night was a Siouxsie & the Banshee night so I danced to that other underground good...",4
"More to dine at Mokuzai.

ENVIRONMENT: Mokuzai is a laid back sleek backyard feel that invites a cool, cozy atmosphere. It is located in the heart of...",5
The food was amazing! Atmosphere was extremely romantic. Chef's cooking was delicious.,5
Everything we had was very delicious.  The staff was very friendly.  The chef made his way through the dining area to check on every table.  We also had the...,5
I've been wanting to visit the King Eddy for a long time being the lover of dive bars that I am. My buddy and I pre-gamed it there before the Hell Yeah show...,5
"Been a 'few' years now...
but I made many stops here.  It is a throwback to big/divey bars/taverns (much of which have gone/disappeared).  Interesting hotel...",5
"A light in the darkness. 

First, mad props to the bartender  for putting up with celebrity actor and comedian Andy Dick -- you might find here on...",5
"I love this place!! 
The only reason I gave it 4 stars is because I drove 8 mikes all the way here and its closed.
You guys need to update their times on...",4
"Ktchn Dtla is a food truck located inside Resident. We went on a Friday night to grab a drink from Resident and came across this place. And wow, we were...",5
I tried to dine at this restaurant today and was patiently waiting for a parked car to leave the front of the restaurant so that i could take its spot. Just...,1
"New favorite hookah spot! And it's black owned  Hookah is smooth, drinks and food are good, music is good. No complaints here",5
"Music is really good.  Pretty empty for a Saturday night so don't expect a lit vibe.  If you get tickets for free entry on event Brite, still expect to pay...",3
"I went out to celebrate a friends birthday last minute and decided to try this place, it's fairly new so wasn't much to go on when I checked the reviews....",3
"This is a really great day time cafe spot. Sometimes when I'm in the area for an event, Income down here for their food. I find their service to be good and...",5
"The service when you ask for a sauce for your sandwich to a server is bad. He will say he will bring & he will never return 

We ask 2 servers twice on...",1
"If you still haven't been to urth caffe yet, you need to just to say you did. It doesn't hurt that the food is pretty good and the outdoor area is nice on a...",4
"My friend was all ""that is expensive for a salad.""  But, after we ate them he was, ""I'm so full. That was a really good salad.""

Yep, I got my dressing on...",5
"This earned another star ( but Lowkey shouldn't just cause of like environment) buuuuuuut, I got me a salad y'all! And this bowl they put it in deep as hell...",4
Food was fresh and tasty. Fast service. A bit over priced for salad and additions.,4
I tried the Big Catch Tuna sandwich on baguette and it's ammaaazing. It's not your average tuna sandwich. The tuna is prepared Spanish-style in tomato sauce...,5
"Grabbed a couple quick drinks with a friend and sat outdoors, you order and pay online for contactless transactions which was great. Drinks were honestly...",3
This is a great low key restaurant located in the Arts District. The food is high quality and their indoor seating is spacious. You order at a counter and...,5
"I REALLY like this place.  A lot.  Last night, I introduced my daughter to Resident and she absolutely loved it!   The Resident DJ was one of the best DJ's...",5
"Planned to have our baby shower here, month of constant contact w the events manager coordinating plans.. on day of event 8 out of my 20 guests were...",1
"The event ""Ratchet Rnb Party"" was just pathetic. All Hip Hop songs, no Rnb whatsoever. False advertising. Pathetic. It was Ratchet and lame for sure. The...",1
"Really amazing omakase. Definitely in my top 3 overl favorite ever. 

I was not ""carded"" for a vaccination card. I think they need to update their yelp...",5
"Currently on a LA omakase bucket list adventure. Have tried about 3 so far and Zo tops the list.  Great ambience, every piece tasted amazing and was...",5
"Extremely bummed out by the interaction I had with the restaurant just now to the point where I'm writing my first review ever. 

My partner has been...",1
An impromptu dinner invitation led four hungry girls to practically order the entire menu. The theme is French-Indian and everything was cooked to...,5
