text,review_rating
The food and service here is great. Went here for my bday and they gave me a great show! Try the chicken and waffles!,5
I had so much fun here! Came for the homie's bday and it was great. The staff is professional and everyone is on top of their game. Very confused with the...,5
"Wow! Came here for my friend's bachelorette party and literally had the best time! 
The food was so good and the drink I can't recommend enough their large...",5
Great place to relax have fun with your friends and loved ones . Great staff great food and drinks . They have photo booth to take pics to remember your...,5
"Passed by this place a few times but I seen this guy I follow named Tipsy Bartender here so I decided to go here and check it out.. 
  It's located on the...",4
My friend and I were in town on vacation to meet up with a local friend. It was Monday night and to our surprise we closed the place down. Karoake with...,5
This was a fun place for Happy Hour. We sat on the patio and got excellent service. There are Happy Hour specials for food and drinks. Everything was good....,5
"Servers are rude, pissy and hate their jobs/lives, fair manager, great happy hour food (6-8pm)",3
"Are you ready to rid yourself of any toxic, negative vibes you've picked up while visiting Los Angeles?  Wanna flush that bad juju out of your system with a...",5
"Well, I did finally get my last cheesecake. It didn't come with the three extra, just one, but at that point I didn't even really care. I saw today that...",2
"Do not order from this company. first, their order system goes straight to PayPal and DOES NOT apply your Groupon discount. Next, it will try to ship to...",1
"First of all, it's not cheesecake.

It's cream cheese flavored mousse with lemon. Every single flavor is the same except for the topping they put on it. Not...",1
"Cappuccino is an art 
It has to be the exact coffee,exact amount of milk, and exact amount of foam
Starbucks do it perfectly 
And it's easy and quick
Not...",5
PATRICK needs to be fired. I'm pregnant and had a few questions about their decaf items and this man literally pushed me aside to have another customer give...,1
"Went by this location this morning on my way to work. I redeemed my reward points for a nitro brew coffee, which is my usual go to when I go to Starbucks....",1
We just moved to the area.  Found this fabulous place as we were going to CVS.  A variety of delicious food to choose from!  We are so happy it is...,5
"Located in the 8000 Sunset complex, this restaurant has a nice outdoor courtyard and a large airy indoor space for dining. They have an eclectic menu with...",4
The best thing about Crave Cafe is their 8000 Sunset location. Their outdoor seating is at the bottom of the stairs and escalators leading up to Crunch Gym...,3
"After 10 years in NYC, it's been a bit of a struggle to find good Mediterranean/halal food out here but my search has come to an end. I had the beef...",5
I came here on a Monday for lunch around 1:30pm. They are located in the same area as Crunch and Trader Joes. Plenty of patio seating and it seemed like a...,3
"Don't judge a book by its cover. Wasn't sure about it but very clean, great and nice owner and delicious food and amazing portions. Had the beef shawarma...",5
"Sooooooooooo, can you say America is locked down without saying America is locked down? Go to Wockano on Sunset or any food establishment in LA and you can...",4
Andrew was our server and he was so rude from the moment he saw us. I'm not sure why he was treating us the way he did but he made my experience horrible....,1
"My Lyft passenger is their hostess and I was hungry!  When she confirmed brown rice and soy chicken I was down, which means willing!  The Kung Pow soy...",5
"Great quality food and a great value for the price. We usually come for their unbeatable Taco Tuesday special. Recommend the al pastor and the asada, and...",5
Pretty good place recommend them try it out not bad not the bestBeen there a handful of times pretty consistent,5
"So, my review is based off of the service, NOT the food. 

So, me and my girlfriends attempted to come here yesterday. I saw the IG page and wanted to try...",1
"I reached out to Ali/Shucks Oyster Company to help feed our 30 hungry guests for my wife's 40th birthday. 

And Ali/Shucks Oyster Company did not...",5
"Ok, it's Friday night and my husband and I are bored with food and the lockdown. We had these oysters delivered and suddenly we're having a date night! As...",5
Shucks oyster company has the best Oysters in town. We have had them brought to the house a number of times. Each time as good as the last. Ali is the best...,5
This review is LONG overdue!  I happened upon My Daddy's Recipes adjacent to Earle's on Crenshaw at their Vegan extravaganza on Monday's.  My sweet tooth...,5
"I got a small jar of blueberry cobbler at the Monrovia farmer's market last night. Just heated it up and it's SO delicious. It looks like a small portion,...",5
"I loooove these vegan cobblers! I am vegetarian who is trying to cut out dairy and these have been amazing! The cheesecakes, cobblers, and chocolate balls...",5
"I had such high hopes when I saw the tartar sauce with tons of fresh herbs in it! And the tartar sauce was good. 

The fish in this fish and chips though...",3
They give you frozen fries you can buy at the grocery store and the fish comes out of a frozen bag.  It's disgusting. I wasted $27 and I wouldn't feed this...,1
"this place is ran out of Cheebo on sunset and its not affiliated with them, so basically they just fry up some bullshit and you pay a high price for it and...",1
Really great Apple turnover from the Mar Vista farmers market today ... I love turnovers and eat a lot of them. This pastry was flaky but still soft. The...,5
This bakery's stall at the Mar Vista Farmer's Market had a huge selection of pastries and breads.  We went with a half loaf of rosemary sourdough and both...,4
"I don't always work in the Downtown area but when I do, I'm usually right under the Civic Center and this farmers market taking place every Thursday. I've...",4
OMG the brownies are amazing.  All the treats they have look so tasty this is my new favorite spot!!,5
Hands down best bakery in Los Angeles - they recently catered a themed party for us and knocked it out of the park! Their unique names and delicious treats...,5
This spot is a hidden gem! Had their brownies and hands down the best brownies I've ever had. We had to go right back in for more. Highly Recommended!!,5
I love heartshchallenger ice cream truck! They came to a few JOYRICH events and blew everyone away with their tasty candies and ice creams from all around...,5
These guys came to my work last summer and hooked us up with ice cream so how can I not give them a thumbs up. Their selection is half Mashti Malone's rose...,5
"Heartschallenger has the cutest little selection of ice cream, candy, toys, stickers, vinyl, etc..... I love Ben and Lo!!!!",5
Hey guys this place is insane... you really can't tell those are vegan pizza. We ordered from pizza 108 not knowing it was vegetarian and vegan..  Chicken...,5
This pizza is excellent. The vegan cheese is delicious- it stretches like real cheese and it's melty like mozzarella. Incredible. The vegan chicken tastes...,5
Counterfeit and Not in the pizzas tell a lot about this business. They sound like a counterfeit restaurant. They get a 1. Great job for asking all your...,1
"As I was leaving the SFV festival, I ran into some friends of mine I hadn't seen in 3 or 4 years.  Well we had to stop and have a drink.  And since it was...",5
I'll give this truck mad props for actually reinventing the look and feel of what a food truck is. It has it going on when it comes to the islander feel....,3
"Thanks for the great smoothies

I had the hawaiian dreamscicle and it was great. The smoothie was not as thick as I like but the flavor was there.",4
"This is where you get LA ""Dirty"" dogs close to West LA when you don't want to go clubbing in Hollywood.  Due to the stricter standards in West...",4
"$3 each. Made to order with onions, mayo, peppers, ketchup, mustard, BACON and greasy goodness. 

Comes with a surveyal of other drunken good-timers ending...",4
"I love the Frankenstand! His vegan dogs are always cooked to perfection and his toppings are BOMB. Honestly, catch him when you can, because it will be...",5
The ABSOLUTE best vegan (or otherwise) dogs around! It's all about how they're prepared (I won't spill the secret!) Ray puts so much care into every single...,5
Frankenstand is the best place around for vegan brats and dogs. I've been following Ray for years and he puts so much time and love into every bite. I just...,5
"The Griddler Truck, one of the best looking food trucks roaming L.A.

The menu is solid and well executed.   Deep Fried dessert fair is on point.   Many...",5
"We hired the Griddler Truck to come cater a Corporate Picnic for our company, opting for a Food Truck this year instead of a catering company. We were so...",5
"Just had the griddle fries. Absolutely amazing!! Here at the ""Food Truck Saturday's"" this is the best truck here. Says he will be back in two Saturday's...",5
"Best gourmet Popsicles! Coconut is by gar my favorite, but yhen again they are all my favorite!!! They are natural, no artificial ANYTHING or processed.....",5
"I bought their coconut flavored popsicle at the Oaks Market on Bronson. For $5 a pop, I was disappointed. It didn't even taste like real coconut.  It tasted...",2
"We've been enjoying the popsicles from Shira at our Sunday farmer's market off and on for the last few months. This morning, as we enjoyed what can only be...",5
The food came soggy and cold. A lot of the meat was undercooked or gray. The food was very expensive yet absolutely disgusting. I could get 4 In-N-Out...,1
Impossible burger is . Very tasty burger and fries. Only thing I'll change is the bread. It slightly fell apart but it taste very good! Thank you,4
"Ordered through Door Dash and the delivery went fine. Our vegan nachos were pretty tasty, but the two burritos we ordered (one veggie and one chicken) were...",2
"Was a regular here 10 years ago when I last lived in the area - it was fabulous then. Returned last weekend - it's still fabulous now!

Delicious food,...",5
Lifeless flavor and after paying $2 extra for white meat in the general Tso's I got the most ridiculous chicken to not-chicken ratio I've ever seen. Think a...,2
Really the most tasteless Chinese food in LA.  Terrible choice.   Regret our decision to try Hunan Cafe.,2
The food was just as good as I remembered when I first visited Vivoli over 10 years ago. Everything we ordered was fantastic and fresh. We did their family...,5
"VERY good ! 

Calamari - 5/5
Bbq chicken pizza - 4/5
Branzino in white wine sauce without the capers - 3/5 [unless branzino is your absolute favorite fish,...",4
"Excellent place and service, the food was magnificent. The bread with the black olives dressing was very tasty. We ordered sea food, the penne salmone,...",5
Fantastic and deliciously prepared in a classic style. My go to for delivery and pickup.,5
Everything is delicious! The service is fast and friendly. The garlic Naan and mango chutney really sets you up for the delish curries and incredible...,4
"We decided to sit outside in the leaves. Nice to see a little drop of green in the concrete jungle. The service was friendly and inviting.

The Dhai Papri...",5
My favorite new Starbucks!!  The cashier was a rockstar.  This is the Starbucks experience I miss.  Excellent management and great staff.  Wish all...,5
I frequented this location when it was a Coffee Bean and will go more often now that it's my closest Starbucks.  They are on full lockdown right now - only...,4
"i frequent this location a lot. every time i have an issue, which is never they fix it right away and are so sweet & professional. Kyle gave me the best...",5
"Being honest this is a classic 4 stars situation, This store used to be better unfortunately. It's a great fast food place for all vegans and it's a great...",4
"Veggie Grill (Los Angeles)

California health food chain restaurant located throughout California. 

Food***
Veggie grill is a great fast food place for...",3
This wonderful Veggie Grill location just opened and I am so excited. The location is on Hayworth and Sunset. It's just before Fairfax if you are headed...,5
I live across the street from this park and people in the neighborhood have ruined it by treating it like an off-leash dog park. It's great that dogs are...,1
"Was taking Carlton for a walk in West Hollywood at 6 AM today.  
We accidentally stumbled upon this park.  We were expecting a small park; however, what we...",3
"This is T'Charlie's happy place. I am so thankful to have a beautiful place like this so close to home. It's quiet, Tucked away and rarely busy. Because...",5
Been ordering takeout here since the pandemic. I usually order the family meal. It takes me a few days to get through the whole thing by myself which is...,4
"Why can't Zankou Chicken pull it together? 

Zankou Chicken has been a beloved staple in my diet but I have to point out that the quality has seemingly gone...",1
"I was visiting LA to meet up with friends and craving a shawarma. I stumbled upon Zankou Chicken across multiple location but I went to the WeHo one. 

We...",5
"Absolutely love this place. Went in today with a friend for Sunday morning breakfast. It was fresh, and the staff was so polite. The back seating patio was...",5
"Just ordered a grilled chicken sandwich, arrived fresh. Has zero, and I mean ZERO flavor. None. Like styrofoam. And it's not grilled. I think they didn't...",3
"I love the green beans and pizza but honestly it's hit or miss depending on who's working 
Never consistent, the first night we ordered the pizza was heaven...",3
"Wow! I am so happy I found this place! I'm from the east coast and always loved breakfast sandwiches with fresh bagels, and this place is just like...",5
"I used to love Sam's so much but the quality of their bagels have gone down so drastically. Possibly one of the worst bagels I've ever had :-(

I have been...",1
"Best Bagels in West Hollywood! 

I am a regular that comes in once a week and wanted to start off by saying I come here for the amazing fresh bagels and...",5
Trebek Open Space is also known as the Bantam Trail located in West Hollywood on Google. The Bantam Trail aka Trebek Open Space Nicholas Canyon Hike crosses...,5
"Trebek Open Space is an easy, less-traveled hike with phenomenal views. 

Parking: If you're driving up Nichols Canyon Road from Hollywood Blvd, you'll see...",5
"Trebek Open Space is a nice trail located next to Runyon, but less all the people.  Located off of Nichols Canyon on the way up to Mulholland, you would...",3
I recently found the best coffee in Los Angeles. I was at Enigma Coffee shop around noon time. I was looking to buy some coffee to get my energy level up...,5
"This would be the perfect spot for my morning coffee stop on my way to work, but on my last couple of visits I wasn't feeling the female on shift around...",3
The SAM was good! Did feel a little intimated ordering here for the first time but I'm not sure why.  I think they could have a more upfront menu. I didn't...,3
Noticed my neighborhood cafe going through some renovations. Stopped in yesterday for a smoothie. The workers there told me about the organic produce and...,5
"Greenhouse Juice just opened last week, is located on Fountain in West Hollywood. Limited street parking. There are limited seats outside the shop and this...",4
"The owner Isaac is super nice! He recently opened and he was so excited about his new venture... and after drinking the coffee, so am I! I ordered an iced...",5
I went out of my way today to go to this particular location because every time I have been here the manager has had such a great attitude and has been so...,5
"This Chipotle is usually my go to in LA, and it's usually so consistent, but I had a pretty bad experience last Thursday, 10/21. I work in the restaurant...",2
"This location is a mess.  Homeless panhandlers are usually waiting for customers in the parking lot. There's always something wrong when I visit. Today,...",2
"Absolutely PHENOMENAL. 
We hosted roughly 70 family members for a private chef event with Riad's in-house chef. 
It was exquisite and made a tremendous...",5
Must have membership to get in. Beautiful place but will be shut down if you don't have table. Not nice people at door Sadly.,1
Apparently this place prioritize ghetto hustlers instead of quality people. If you don't bribe the chunky guys (especially this guard Izrael) at the...,1
Robbing people in middle of a pandemic! $155 for a regular hookah and $220 for a fruit hookah. Normal price for a hookah is $30 down street at Aroma. Shame...,1
"This restaurant had a great selection of sushi classics, as well as ramen and yummy apps. The biggest selling point is having its own parking lot - this is...",5
"Finding Akuma quickly became our date night spot for sushi. I'm sad that we discovered it only months before we moved out of the immediate area. 

I...",5
"Ramen is good here.
Sushi is so so.
Decor is cool and very colorful.
Last time I came the ramen wasn't available at all.",3
"Gorgeous outdoor patio with great service and amazing food!

The ambiance and outdoor garden makes this place a solid five stars. Plus the incredible food...",5
"The food here sucked and was extremely overpriced. Giving one star for the ambiance and the okay service. 

First off, on top of their already pricey dinner...",1
"Came here tonight for dinner and left very underwhelmed. Let's get this clear if you're the type to go to spots just for ambiance, drinks, and not so much...",3
Where do I begin!! I chose conservatory to host an engagement party for my best friend and her fiancé and had the most amazing experience from planning it...,5
"I had lower expectations from the history of more mediocre spots that have inhabited that corner of Santa Monica Blvd. However, walking in I was immediately...",5
Beautiful atmosphere Open air type of seating but with great fireplace. The staff and our waitress Janet was very nice and really gave us some delicious...,5
"Oh so good! I've had a lot of Indian cuisine and this place is amongst the most delicious in LA!

I had their veggie samosas and chicken tikka masala with...",5
"Ordered delivery via Postmates. I later learned that they have an online ordering system for both pick-up and delivery.

Large menu with ample options....",4
MUHAMMED was such a welcoming and attentive waiter. The service here is really top notch and they understand that customer experience is important . On top...,5
"Amazing vegan sushi rolls, best I've had! We had the ""love pillar"" roll and the ""love fire"" roll. The ""love fire"" was ridiculously good! Great service as well!",5
"Friendly service and delicious food! Everything we ordered tasted great and even my mom, who is super picky, complimented each of the dishes.

The Mac and...",5
"LOVE is a small organic, ALL vegan restaurant located in a small strip mall on Santa Monica Bl and Hayvenhurst in West Hollywood.

This restaurant has been...",4
"Stumbled upon this cute neighborhood coffee shop while in WeHo. I wasn't planning to get coffee at the time, but my bf wanted some so he ordered an iced...",4
"A coffee shop with no honey, plastic straws, and doesn't except cash. 

Tried Go Get Em Tiger today and was really disappointed that the only sweetener they...",2
"AVOID.  GGET has an app to order ahead. However, you have to wait in the 'ordering' line when you arrive which, like this morning, can be quite long....",1
"Super solid meal at Horses! 
* ask about the ""off menu pasta""
* the hen and the steak were both excellent
* the horses caesar is incredible 
* the sardine...",5
The good - I had the saffron pappardelle with duck. I did not taste the saffron at all but it was a pretty good dish. Not the best ever but still pretty...,3
"Recently the Pikey, but in past decades West Hollywood's Ye Coach & Horses, there may be no ""hotter"" reservation in So.Cal right now than Liz Johnson and...",4
"Delicious donuts!! Great Customer service! Their French crullers were my favorite! 

They even have happy hour donut time!",5
"Tasty Donuts and Cafe is a small shop in a small strip mall on Santa Monica Bl and Hayvenhurst with limited parking. For reference, this shop is across from...",4
"This is my all time favorite donut place, I have driven all the way here from the other side of town multiple times just to show my friends how amazing...",5
Still as good after coming back so many years later. The NEW ENGLAND BOILED DINNER is now only served on Saturday's and that's before they run out. OYSTERS...,4
"A group of friends chose this spot to have our friends birthday dinner, and they took great care of us! They set us up in a private area in the back and...",4
If there's anything you gain from reading this updated review please know to spend your money where it is warmly welcomed. Like I mentioned in my review...,1
"While walking off a huge lunch down the street, I discovered Yogurtland WeHo and couldn't resist getting a ""dessert""  I was pleased to receive 3 oz. free on...",4
Walked into this place on a weekend. There was no one in line so the service was pretty fast. This location also has dairy free options so I thought that...,4
"Twice I order and everytime they jip me of all my toppings they put literally one strawberry or 1-2 gummy bears, so I order online and put special...",1
"I came here for Ukrainian borscht. Thanks Yelpers for helping me find it!

There's something slightly magical about the rainbow flag blowing in the wind,...",5
"It's really a difficult decision, the food is 5 stars and the service is 1 star . 
I give it 1 star only so that the owners can see that the staff needs...",1
"Pros: the staff are great and welcoming

Cons: I'll be honest, the food isn't great. Decor could use a refresh too.",2
Yaasss Qwwweeen! It was first time at the WeHo drag Brunch! I took my partner on a date to kick off her bday week!  We had a lovely time  felt nothing but...,5
Went there for my birthday celebration on 3/13. The blonde male host was overwhelmed and it was showed with the way I was spoken to (quite unprofessional)...,2
"Drag Queens, big portions, enormous cocktails and a lively crowd, what's not to like?! 

I've been going for years and never been disappointed.

Also as a...",5
"I love picking up from this place! Not just because it is close to my house but the good combines and goes together well. They are fast, reliable, and I...",5
Ok I don't have photos of the food because honestly it was toooo damn good to stop eating. This is our first order and will not be the last.  The naan bread...,5
"We found this spot after hiking, and we stuffed ourselves haha!

Overall, the food was pretty good. Some of the dishes could be a bit saltier, but the star...",4
"Ermagherd.
I've been to the original Pura Vita in the past, but I only recently stumbled upon their next-door, pizza-friendly restaurant today. 
I'm beyond...",5
"I just moved from NY to LA and I'm not vegan... and I'm really hesitant to say this, but it's true...

The Black Magic is my favorite pizza ever. I could...",5
"Pura Vita offers 100% plant-based Neapolitan style pizzas!

I got the San Gennaro Pizza ($22, but $23 on Uber Eats), which has mozzarella, tomato sauce,...",4
Was looking for a new sushi place near the area. The rolls were delicious and had pretty good pricing! Definitely larger in portion in comparison to other...,5
What happened to this place? I used to love it. Now it is so much different. Portions are small and fish doesn't taste that good. Unfortunately will have to...,2
The bento box was amazing and the service was fast! Portion sizes are more than enough!,4
I've driven by Pura Vita a number of times and wondered why I hadn't been back for a while since they had an excellent selection of gluten-free items. I...,5
"I've come to this restaurant on several occasions because it is soOoo delicious and affordable.

My partner and I visited recently and was blown away with...",5
"The food here is consistently good. I've had the lasagna, the white pasta, and some kinda other pasta. All good. I would look at the menu and say...",5
"UNSAFE 
-ZERO MASKS-

Please be warned.
I have been in this 7-11 three times and not once were the employees wearing masks. At most you will see one around...",1
"Shout out to this place. Had to go two different places before I found cashiers wearing a mask. Much respect for being orderly, securely wearing a mask, and...",5
There can be no better managed 7-Eleven than the one that Duke oversees...  he is outstanding.  He knows his customers...  he handles any issues (won't lie...,5
"My friend and I got the:
* Mushroom Appetizer 
* Cheesy Garlic Bread
* Lobster Mac & Cheese
* Chicken Involtina
* Molten Lava Cake

We 100 percent enjoyed...",5
"This is a very average trattoria.  It's solid but not 4 stars, unless the in house service bumps them up.   This review is on food only as I've only ever...",3
"Another first timer and it did not disappoint. Just like many of the places, I've walked past hundreds of time and finally made a pit stop for lunch....",5
"Legit Aussie menu!
Super friendly!
Great outdoor seating! 

So glad I discovered this hidden gem!",5
I myself am against leaving negative reviews for business during the pandemic. If anything I walked about 2 miles to get to this place to support this small...,1
Today was my birthday I am Australian and haven't had any Australian food like a meat pie for 20 years.   I was in heaven. The meat pie was to die for the...,5
"I've been coming here for over 30 years.   A lister movie stars and regular folks play with their dogs off the leash 
Love this place
My last 3 dogs grew up...",5
"Though vegetation is minimal, it's about 5 acres! Great place to dog AND people watch.",4
"Terrible energy, the dog walkers think they own the park while they have dozens of dogs to look after but sit and chat without a care in the world, act like...",1
"One of my favorite restaurants. The tacos are exquisite, so many vegan options, you can't go wrong. I try and come here every time I'm in West Hollywood,...",5
"The ambience, vibe, and atmosphere is pretty chill. You can park in the neighborhood and walk over (2 hour limit between a certain time).

The ordering was...",3
"The food is serviceable. They're trying really hard for an elevated dining experience, but don't rise to meet the moment. 

All in all it's a great place to...",3
1oak of a experience I've been coming here since the day it opened! Love how they keep the menu changing!! They have a new vegan chicken pasta which is...,5
"You are literally paying $$$$ for Kids Meals! 
Chicken Tenders, Mac and Cheese, BBQ ribs, French Fries etc. 

Small menu. 
No photos allowed inside. 
Really...",1
So I have a reservation at 7:15 WITH A 15 min grace period. I get here at 7:30 and the valet gives me a ticket and I'm in there by 7:32. When I get in she...,1
"Very unique bakeries, creative ingredients, and they ran out freshly baked stuff quickly.",3
"Loved the place! Will come back. I really though that was a hardware store from the front 

Very low key, nice vibe, perfect spot for a date!",5
"This is my second time here, and I have to say I do like it a lot! First, it's definitely more on the pricer side so be prepared to spend a bit of money....",4
"Beautiful setting, wonderful staff, delicious drinks, amazing food.

Don't think I've ever had a bad experience or a bad menu item, here. The ""worst"" items...",5
"Came here to watch drag race. They download the episode after the east coast showing and then show it at the bar at 8 pm, heads up.
Strong, cheap drinks,...",5
Dropped in on a Saturday night during Pride for my good friends birthday. Despite the fact I was tired and sober I managed to have an absolutely incredible...,5
"I ordered a drink at the bar last Wednesday night. The bartender (buff caucasian male, in a relationship with the door guy) gave me my card back without the...",1
"This is an under-appreciated bar, wonderful respite from the noise of the Abbey and Mickey's.  Great drinks, great prices, cute staff.",5
"Funny enough, I first had the chance to try one of Metztli's tacos a few months ago, when Rose Park on Pine was between food menus, and just had pastries,...",5
Wooooow tried the potato taco at a pop up an it was freakin amazing!!!! So glad to have found them! Can't wait to try the mushroom taco! I'll definitely be...,5
"I had my tacos a week ago at Summer Social club and I am literally still thinking about them, they are that awe inspiring   period",5
"Loved this spot so much for a sexy dim lit vibe with a beautiful bar. Perfect for a date night or fun group outing!

For the drinks their cocktails were...",5
Predatory assholes attend here. When I told other patrons who were entering that the guys inside were creepy the bouncer (bald man with glasses) yelled...,1
Ricky deserves a raise! We went out for my girlfriend's birthday and he was so accommodating as our bar tender. He was so sweet and engaged with us during...,5
"It's little bit expensive the wrap is $18 on Postmates and it's take about 1 hour and half to arrive. The wrap was good, I have been looking for a wrap like...",3
"Fast service and good food.
I had the Mac and cheese it was really good. I usually cone here for lunch you will not be dissapointed.",5
How is this place still in business. Literally one of the nastiest meals I've ever had. Imagine if your worst enemy was forced to cook for you. That's the...,1
"Ordered on Cinco de Mayo and my order was taking FOREVER. Over 90 minutes. The Door Dash driver even texted me and said ""There is no one here, I have no...",1
"Food is overpriced for the quality, portions and taste. 

I ordered the nachos with steak. Serving size was small. It tasted fine. 

I also ordered the...",2
"Do not order the nachos ""supreme"". 15 dollars for a pile of chips with a little bit of cheese sprinkled on top? Insane. If you're going to make your nachos...",1
scam. i ordered this on postmates and it never delivered. i waited for over an hour just to find out this has happened to other people also.,1
Terrible quality. I've posted the menu image vs a picture of what I actually received. I feel like I've been scammed.,1
"Pizza was very bland, order was incorrect, made our Postmates driver wait for over 30 min.  Terrible experience!",1
"Ordered the fried chicken burrito and truffle fries. the ""fried"" chicken was undercooked--legitimately afraid of getting food poisoning--and packed FULL of...",1
If you want to catch salmonella Chuck waffles is a place to go. The chicken had no flavor and was was soggy and not cooked all the way through. And the...,1
Sending out undercooked chicken is just sad. Ordered on postmates. The waffles are NOT FRESH made. They're like the ones you get at a desert shop at the...,1
The ambiance of this restaurant is so fun!!! The food was delicious. The only hick sliced of ham on the eggs Benedict was exceptional. The ricotta blueberry...,5
Basic and overpriced. Did not enjoy at all. One time visit is enough for me. Not worth the drive to LA,1
"The food was great ! We had breakfast and a couple cocktails. Place is great, however server Angela was not friendly at all. Seems like she knew her 18% tip...",3
It's a great tasting place so far. Wanted this steak and mash and corn wrap because that's what sounded comforting and ended up being exactly what I wanted...,5
Literally disgusting ordered the chicken Caesar wrap and the chicken was completely pink and grey,1
"I wish I had photos of the food we order from this place (routinely), but they still would do it justice! Between the Buffalo chicken wrap and Roxbury (with...",5
This was the most expensive and most disappointing breakfast that I have ever ordered. Everything was overpriced and had a strange taste. I was supposed to...,1
The burger is overpriced and not worth it. I got an impossible burger and it was just okay. I've had much better. The cheese was barely there in a thin mash...,2
"I ordered the BBQ jackfruit sandwich again ! Everything thing was good including the bun this time. I now believe it's a brioche bun, they stepped their...",5
Yum!!! So good I can't wait till come back . Not your average burger and a well worth every bite,5
I hate to be the guy but I had one of the worst burritos I've ever had from a place here. The chicken in the burrito tasted as if it had freezer burn and...,1
Soooo good.  We had the chilaquille nachos and the Venice burrito.  The taste of the nachos are unforgettable.  I want more!!,5
"I have ordered breakfasts from this place a few times. The burritos are good, but my absolute favorite menu item is the Stud Muffin Breakfast Sandwich! 2...",5
"More ghost kitchen trash. 

Please do your research and don't support restaurants like this.  Look up their address and see just how many restaurants...",1
First they did not give us the bacon or the toast. The girl said that it didn't come with the meal but on the app to order it says that!  When I went back...,1
"Looking at all the other ones stars, I definitely did not hate my sandwich. I ordered the Blackstone as I was really craving grilled cheese. The combination...",3
"The grilled cheese sandwiches are nothing special, the fries I feel are way over seasoned but what gives this place a one star is their terrible desserts!!...",1
"you know those pics of the food from FYRE Festival? Yea, that...So this place is garbage. The bread is not toasted...one piece of cheese? and SO...",1
"Christmas morning, not many restaurants were open. We tried this place looking for a quick eat before all the day's festivities.  The Classic burrito was...",5
